RollNo,CourseNo,ColorGroup,Type,SortOrder
SF17ITSR,DNJNPL,3,ELEC,7
SF17ITSR,DDWJGG,1,ELEC,3
SF17ITSR,DDBVFC,1,ELEC,4
SF17ITSR,DDHMRB,1,ELEC,2
SF17TLYR,PGBJRE,5,ELEC,4
SF17TLYR,SFZGMF,NULL,CORE,NULL
SF17TLYR,SFIPIU,NULL,CORE,NULL
SF17TLYR,SFFWGR,NULL,CORE,NULL
SF17TLYR,DNMIGT,1,ELEC,5
SF17TLYR,DNDIKQ,1,ELEC,6
SF17TLYR,DDBVFC,3,ELEC,3
SF17TLYR,DDVQGR,3,ELEC,2
SF17PPNQ,SFZGMF,NULL,CORE,NULL
SF17PPNQ,SFIPIU,NULL,CORE,NULL
SF17PPNQ,SFFWGR,NULL,CORE,NULL
SF17PPNQ,DNDIKQ,0,ELEC,6
SF17PPNQ,DDWJGG,0,ELEC,3
SF17PPNQ,DDBVFC,0,ELEC,2
SF17PPNQ,DDVQGR,0,ELEC,5
SF17PPNQ,DDHMRB,0,ELEC,4
SF17ZBSN,SFZGMF,NULL,CORE,NULL
SF17ZBSN,SFIPIU,NULL,CORE,NULL
SF17ZBSN,SFFWGR,NULL,CORE,NULL
SF17ZBSN,DNMIGT,0,ELEC,5
SF17ZBSN,DNDIKQ,0,ELEC,4
SF17ZBSN,DNUBYC,0,ELEC,6
SF17ZBSN,DNKCVN,0,ELEC,7
SF17ZBSN,DDVQGR,0,ELEC,2
SF17ZBSN,DDHMRB,0,ELEC,3
SF17YQRB,SFZGMF,NULL,CORE,NULL
SF17YQRB,SFIPIU,NULL,CORE,NULL
SF17YQRB,SFFWGR,NULL,CORE,NULL
SF17YQRB,DNMIGT,0,ELEC,6
SF17YQRB,DNDIKQ,0,ELEC,7
SF17YQRB,DNITCO,0,ELEC,10
SF17YQRB,DNMHEO,0,ELEC,8
SF17YQRB,DNPUEO,0,ELEC,9
SF17YQRB,DDWJGG,0,ELEC,5
SF17YQRB,DDBVFC,0,ELEC,3
SF17YQRB,DDVQGR,0,ELEC,1
SF17YQRB,DDHMRB,0,ELEC,4
SF17DQSB,PGMRBA,NULL,CORE,NULL
SF17DQSB,SFZGMF,NULL,CORE,NULL
SF17DQSB,SFIPIU,NULL,CORE,NULL
SF17DQSB,SFFWGR,NULL,CORE,NULL
SF17DQSB,DNMIGT,0,ELEC,8
SF17DQSB,DNDIKQ,0,ELEC,7
SF17DQSB,DNRPKM,0,ELEC,6
SF17DQSB,DNKCVN,0,ELEC,5
SF17DQSB,DDWJGG,0,ELEC,4
SF17DQSB,DDHMRB,0,ELEC,2
SF17DQSB,DDKVSX,0,ELEC,3
SF17PZHL,SFZGMF,NULL,CORE,NULL
SF17PZHL,SFIPIU,NULL,CORE,NULL
SF17PZHL,SFFWGR,NULL,CORE,NULL
SF17PZHL,DNMIGT,2,ELEC,5
SF17PZHL,DNDIKQ,2,ELEC,6
SF17PZHL,DNITCO,2,ELEC,3
SF17PZHL,DNMHEO,2,ELEC,2
SF17PZHL,DNPUEO,2,ELEC,4
SF17PZHL,DNOENI,10,ELEC,50
SF17PZHL,DDWJGG,4,ELEC,12
SF17PZHL,DDBVFC,4,ELEC,11
SF17PZHL,DDVQGR,4,ELEC,10
SF17PZHL,DDHMRB,4,ELEC,8
SF17PZHL,DDKVSX,4,ELEC,9
SF17CZTD,SFZGMF,NULL,CORE,NULL
SF17CZTD,SFIPIU,NULL,CORE,NULL
SF17QEZD,SFFWGR,NULL,CORE,NULL
SF17QEZD,DNMIGT,5,ELEC,6
SF17QEZD,DNDIKQ,5,ELEC,5
SF17QEZD,DNUBYC,5,ELEC,7
SF17QEZD,DDBVFC,2,ELEC,3
SF17QEZD,DDHMRB,2,ELEC,2
SF17QEZD,DDKVSX,2,ELEC,4
SF17EMRZ,SFZGMF,NULL,CORE,NULL
SF17EMRZ,SFIPIU,NULL,CORE,NULL
SF17EMRZ,SFFWGR,NULL,CORE,NULL
SF17EMRZ,DNMIGT,3,ELEC,5
SF17EMRZ,DNDIKQ,3,ELEC,6
SF17EMRZ,DNITCO,3,ELEC,3
SF17EMRZ,DNMHEO,3,ELEC,2
SF17EMRZ,DNPUEO,3,ELEC,4
SF17EMRZ,DNOENI,10,ELEC,50
SF17EMRZ,DDWJGG,2,ELEC,12
SF17EMRZ,DDBVFC,2,ELEC,11
SF17EMRZ,DDVQGR,2,ELEC,10
SF17EMRZ,DDHMRB,2,ELEC,8
SF17EMRZ,DDKVSX,2,ELEC,9
SF17RKKG,SFZGMF,NULL,CORE,NULL
SF17RKKG,SFIPIU,NULL,CORE,NULL
SF17RKKG,SFFWGR,NULL,CORE,NULL
SF17RKKG,DNMIGT,1,ELEC,6
SF17RKKG,DNDIKQ,1,ELEC,7
SF17RKKG,DNRPKM,1,ELEC,13
SF17RKKG,DNUBYC,1,ELEC,10
SF17RKKG,DNVUSE,1,ELEC,9
SF17RKKG,DNOENI,10,ELEC,50
SF17RKKG,DNJNPL,1,ELEC,11
SF17RKKG,DNKCVN,1,ELEC,12
SF17RKKG,DDWJGG,2,ELEC,5
SF17RKKG,DDBVFC,2,ELEC,4
SF17RKKG,DDVQGR,2,ELEC,3
SF17RKKG,DDHMRB,2,ELEC,2
SF17CJIO,SFZGMF,NULL,CORE,NULL
SF17CJIO,SFIPIU,NULL,CORE,NULL
SF17CJIO,SFFWGR,NULL,CORE,NULL
SF17CJIO,DNMIGT,2,ELEC,9
SF17CJIO,DNDIKQ,2,ELEC,10
SF17CJIO,DNITCO,2,ELEC,7
SF17CJIO,DNMHEO,2,ELEC,8
SF17CJIO,DNPUEO,2,ELEC,6
SF17CJIO,DNRPKM,2,ELEC,16
SF17CJIO,DNUBYC,2,ELEC,13
SF17CJIO,DNVUSE,2,ELEC,11
SF17CJIO,DNOENI,10,ELEC,50
SF17CJIO,DNJNPL,2,ELEC,14
SF17CJIO,DNKCVN,2,ELEC,15
SF17CJIO,DDWJGG,1,ELEC,5
SF17CJIO,DDBVFC,1,ELEC,4
SF17CJIO,DDVQGR,1,ELEC,2
SF17CJIO,DDHMRB,1,ELEC,1
SF17CJIO,DDKVSX,1,ELEC,3
SF17XPCV,SFZGMF,NULL,CORE,NULL
SF17XPCV,SFIPIU,NULL,CORE,NULL
SF17XPCV,SFFWGR,NULL,CORE,NULL
SF17XPCV,DNMIGT,3,ELEC,8
SF17XPCV,DNDIKQ,3,ELEC,9
SF17XPCV,DNRPKM,3,ELEC,14
SF17XPCV,DNUBYC,3,ELEC,7
SF17XPCV,DNVUSE,3,ELEC,12
SF17XPCV,DNOENI,10,ELEC,50
SF17XPCV,DNJNPL,3,ELEC,13
SF17XPCV,DNKCVN,3,ELEC,11
SF17XPCV,DDWJGG,2,ELEC,6
SF17XPCV,DDBVFC,2,ELEC,5
SF17XPCV,DDVQGR,2,ELEC,4
SF17XPCV,DDHMRB,2,ELEC,2
SF17XPCV,DDKVSX,2,ELEC,3
SF17HZNY,SFZGMF,NULL,CORE,NULL
SF17HZNY,SFIPIU,NULL,CORE,NULL
SF17HZNY,SFFWGR,NULL,CORE,NULL
SF17HZNY,DNMIGT,5,ELEC,4
SF17HZNY,DNDIKQ,5,ELEC,5
SF17HZNY,DNJNPL,5,ELEC,6
SF17HZNY,DDWJGG,2,ELEC,3
SF17HZNY,DDHMRB,2,ELEC,2
SF17SJUJ,SFZGMF,NULL,CORE,NULL
SF17SJUJ,SFIPIU,NULL,CORE,NULL
SF17SJUJ,SFFWGR,NULL,CORE,NULL
SF17SJUJ,DNMIGT,0,ELEC,5
SF17SJUJ,DNDIKQ,0,ELEC,6
SF17SJUJ,DNITCO,0,ELEC,7
SF17SJUJ,DNMHEO,0,ELEC,8
SF17SJUJ,DNPUEO,0,ELEC,9
SF17SJUJ,DNOENI,10,ELEC,50
SF17SJUJ,DNJNPL,0,ELEC,10
SF17SJUJ,DNKCVN,0,ELEC,11
SF17SJUJ,DDWJGG,0,ELEC,2
SF17SJUJ,DDVQGR,0,ELEC,1
SF17SJUJ,DDHMRB,0,ELEC,3
SF17NRDI,SFZGMF,NULL,CORE,NULL
SF17NRDI,SFIPIU,NULL,CORE,NULL
SF17NRDI,SFFWGR,NULL,CORE,NULL
SF17NRDI,QQFCSM,NULL,BACKLOG,NULL
SF17NRDI,DNMIGT,0,ELEC,6
SF17NRDI,DNDIKQ,0,ELEC,8
SF17NRDI,DNUBYC,0,ELEC,9
SF17NRDI,DNVUSE,0,ELEC,7
SF17NRDI,DDWJGG,0,ELEC,3
SF17NRDI,DDBVFC,0,ELEC,2
SF17NRDI,DDVQGR,0,ELEC,4
SF17NRDI,DDHMRB,0,ELEC,5
SF17IGDA,SFZGMF,NULL,CORE,NULL
SF17IGDA,SFIPIU,NULL,CORE,NULL
SF17IGDA,SFFWGR,NULL,CORE,NULL
SF17IGDA,DNMIGT,5,ELEC,5
SF17IGDA,DNDIKQ,5,ELEC,6
SF17IGDA,DNJNPL,5,ELEC,4
SF17IGDA,DDVQGR,3,ELEC,1
SF17IGDA,DDHMRB,3,ELEC,2
SF17CMPN,SFZGMF,NULL,CORE,NULL
SF17CMPN,SFIPIU,NULL,CORE,NULL
SF17CMPN,SFFWGR,NULL,CORE,NULL
SF17CMPN,DNMIGT,5,ELEC,5
SF17CMPN,DNDIKQ,5,ELEC,6
SF17CMPN,DNJNPL,5,ELEC,7
SF17CMPN,DDWJGG,3,ELEC,3
SF17CMPN,DDBVFC,3,ELEC,4
SF17CMPN,DDHMRB,3,ELEC,2
SF17RKJD,SFZGMF,NULL,CORE,NULL
SF17RKJD,SFIPIU,NULL,CORE,NULL
SF17RKJD,SFFWGR,NULL,CORE,NULL
SF17RKJD,DNMIGT,5,ELEC,5
SF17RKJD,DNDIKQ,5,ELEC,6
SF17RKJD,DNITCO,5,ELEC,8
SF17RKJD,DNMHEO,5,ELEC,9
SF17RKJD,DNPUEO,5,ELEC,10
SF17RKJD,DNJNPL,5,ELEC,7
SF17RKJD,DDWJGG,1,ELEC,3
SF17RKJD,DDVQGR,1,ELEC,4
SF17RKJD,DDHMRB,1,ELEC,2
SF17GOIB,SFZGMF,NULL,CORE,NULL
SF17GOIB,SFIPIU,NULL,CORE,NULL
SF17GOIB,SFFWGR,NULL,CORE,NULL
SF17GOIB,DNMIGT,2,ELEC,7
SF17GOIB,DNITCO,2,ELEC,9
SF17GOIB,DNMHEO,2,ELEC,10
SF17GOIB,DNPUEO,2,ELEC,11
SF17GOIB,DNJNPL,2,ELEC,8
SF17GOIB,DDWJGG,3,ELEC,3
SF17GOIB,DDBVFC,3,ELEC,4
SF17GOIB,DDVQGR,3,ELEC,5
SF17GOIB,DDHMRB,3,ELEC,2
SF17GOIB,DDKVSX,3,ELEC,6
SF17UNMN,SFZGMF,NULL,CORE,NULL
SF17UNMN,SFIPIU,NULL,CORE,NULL
SF17UNMN,SFFWGR,NULL,CORE,NULL
SF17UNMN,DNMIGT,4,ELEC,2
SF17UNMN,DNDIKQ,4,ELEC,3
SF17UNMN,DNITCO,4,ELEC,8
SF17UNMN,DNMHEO,4,ELEC,9
SF17UNMN,DNPUEO,4,ELEC,10
SF17UNMN,DNUBYC,4,ELEC,4
SF17UNMN,DDVQGR,3,ELEC,5
SF17UNMN,DDHMRB,3,ELEC,6
SF17UNMN,DDKVSX,3,ELEC,7
SF17YVLX,SFZGMF,NULL,CORE,NULL
SF17YVLX,SFIPIU,NULL,CORE,NULL
SF17YVLX,SFFWGR,NULL,CORE,NULL
SF17YVLX,DNITCO,0,ELEC,6
SF17YVLX,DNMHEO,0,ELEC,7
SF17YVLX,DNPUEO,0,ELEC,8
SF17YVLX,DNVUSE,0,ELEC,9
SF17YVLX,DNOENI,10,ELEC,50
SF17YVLX,DDWJGG,0,ELEC,3
SF17YVLX,DDBVFC,0,ELEC,5
SF17YVLX,DDVQGR,0,ELEC,4
SF17YVLX,DDHMRB,0,ELEC,2
SF17YOPY,SFZGMF,NULL,CORE,NULL
SF17YOPY,SFIPIU,NULL,CORE,NULL
SF17YOPY,SFFWGR,NULL,CORE,NULL
SF17YOPY,DNMIGT,5,ELEC,5
SF17YOPY,DNDIKQ,5,ELEC,6
SF17YOPY,DNVUSE,5,ELEC,4
SF17YOPY,DNJNPL,5,ELEC,8
SF17YOPY,DNKCVN,5,ELEC,7
SF17YOPY,DDVQGR,3,ELEC,3
SF17YOPY,DDHMRB,3,ELEC,2
SF17SJID,SFZGMF,NULL,CORE,NULL
SF17SJID,SFIPIU,NULL,CORE,NULL
SF17SJID,SFFWGR,NULL,CORE,NULL
SF17SJID,DNMIGT,1,ELEC,2
SF17SJID,DNDIKQ,1,ELEC,1
SF17SJID,DNUBYC,1,ELEC,3
SF17SJID,DNKCVN,1,ELEC,4
SF17SJID,DDBVFC,2,ELEC,7
SF17SJID,DDVQGR,2,ELEC,5
SF17SJID,DDHMRB,2,ELEC,6
SF17YSJA,SFZGMF,NULL,CORE,NULL
SF17YSJA,SFIPIU,NULL,CORE,NULL
SF17YSJA,SFFWGR,NULL,CORE,NULL
SF17YSJA,DNITCO,1,ELEC,4
SF17YSJA,DNMHEO,1,ELEC,3
SF17YSJA,DNPUEO,1,ELEC,2
SF17YSJA,DNJNPL,1,ELEC,5
SF17YSJA,DDVQGR,2,ELEC,6
SF17YSJA,DDHMRB,2,ELEC,7
SF17WPBB,SFZGMF,NULL,CORE,NULL
SF17WPBB,SFIPIU,NULL,CORE,NULL
SF17WPBB,SFFWGR,NULL,CORE,NULL
SF17WPBB,DNMIGT,0,ELEC,5
SF17WPBB,DNDIKQ,0,ELEC,4
SF17WPBB,DNRPKM,0,ELEC,7
SF17WPBB,DNUBYC,0,ELEC,6
SF17WPBB,DNKCVN,0,ELEC,3
SF17WPBB,DDWJGG,1,ELEC,2
SF17WPBB,DDHMRB,1,ELEC,1
SF17RHMY,SFZGMF,NULL,CORE,NULL
SF17RHMY,SFIPIU,NULL,CORE,NULL
SF17RHMY,SFFWGR,NULL,CORE,NULL
SF17RHMY,DNMIGT,3,ELEC,2
SF17RHMY,DNDIKQ,3,ELEC,3
SF17RHMY,DNUBYC,3,ELEC,6
SF17RHMY,DDVQGR,5,ELEC,4
SF17RHMY,DDHMRB,5,ELEC,5
SF17WNQG,UFEENI,0,ELEC,6
SF17WNQG,UFXJYO,0,ELEC,5
SF17WNQG,SFZGMF,NULL,CORE,NULL
SF17WNQG,SFIPIU,NULL,CORE,NULL
SF17WNQG,SFFWGR,NULL,CORE,NULL
SF17WNQG,DNRPKM,0,ELEC,3
SF17WNQG,DNUBYC,0,ELEC,2
SF17WNQG,DNKCVN,0,ELEC,4
SF17WNQG,DDBVFC,0,ELEC,7
SF17WNQG,DDHMRB,0,ELEC,8
SF17OBWW,PGBJRE,3,ELEC,4
SF17OBWW,SFZGMF,NULL,CORE,NULL
SF17OBWW,SFIPIU,NULL,CORE,NULL
SF17OBWW,SFFWGR,NULL,CORE,NULL
SF17OBWW,DNMIGT,1,ELEC,8
SF17OBWW,DNDIKQ,1,ELEC,9
SF17OBWW,DNITCO,1,ELEC,6
SF17OBWW,DNMHEO,1,ELEC,7
SF17OBWW,DNPUEO,1,ELEC,5
SF17OBWW,DDVQGR,5,ELEC,2
SF17OBWW,DDHMRB,5,ELEC,3
SF17PIYG,SFZGMF,NULL,CORE,NULL
SF17PIYG,SFIPIU,NULL,CORE,NULL
SF17PIYG,SFFWGR,NULL,CORE,NULL
SF17PIYG,DNMIGT,2,ELEC,1
SF17PIYG,DNDIKQ,2,ELEC,6
SF17PIYG,DNJNPL,2,ELEC,7
SF17PIYG,DNKCVN,2,ELEC,3
SF17PIYG,DDVQGR,1,ELEC,4
SF17PIYG,DDHMRB,1,ELEC,2
SF17DIBS,SFZGMF,NULL,CORE,NULL
SF17DIBS,SFIPIU,NULL,CORE,NULL
SF17DIBS,SFFWGR,NULL,CORE,NULL
SF17DIBS,DNMIGT,3,ELEC,5
SF17DIBS,DNDIKQ,3,ELEC,4
SF17DIBS,DNJNPL,3,ELEC,6
SF17DIBS,DDVQGR,4,ELEC,2
SF17DIBS,DDHMRB,4,ELEC,3
SF17RIFT,SFZGMF,NULL,CORE,NULL
SF17RIFT,SFIPIU,NULL,CORE,NULL
SF17RIFT,SFFWGR,NULL,CORE,NULL
SF17RIFT,QQAJZJ,0,ELEC,10
SF17RIFT,QQIBYU,0,ELEC,9
SF17RIFT,DNMIGT,5,ELEC,5
SF17RIFT,DNDIKQ,5,ELEC,7
SF17RIFT,DNOENI,10,ELEC,50
SF17RIFT,DNKCVN,5,ELEC,8
SF17RIFT,DDBVFC,2,ELEC,4
SF17RIFT,DDVQGR,2,ELEC,3
SF17RIFT,DDHMRB,2,ELEC,2
SF17AVIF,SFZGMF,NULL,CORE,NULL
SF17AVIF,SFIPIU,NULL,CORE,NULL
SF17AVIF,SFFWGR,NULL,CORE,NULL
SF17AVIF,OZSOMQ,0,ELEC,10
SF17AVIF,DNMIGT,0,ELEC,1
SF17AVIF,DNDIKQ,0,ELEC,2
SF17AVIF,DNRPKM,0,ELEC,9
SF17AVIF,DNUBYC,0,ELEC,7
SF17AVIF,DNOENI,10,ELEC,50
SF17AVIF,DNKCVN,0,ELEC,8
SF17AVIF,DDVQGR,0,ELEC,5
SF17AVIF,DDHMRB,0,ELEC,4
SF17FEFF,SFZGMF,NULL,CORE,NULL
SF17FEFF,SFIPIU,NULL,CORE,NULL
SF17FEFF,SFFWGR,NULL,CORE,NULL
SF17FEFF,DNMIGT,0,ELEC,3
SF17FEFF,DNDIKQ,0,ELEC,4
SF17FEFF,DNJNPL,0,ELEC,6
SF17FEFF,DNKCVN,0,ELEC,7
SF17FEFF,DDWJGG,0,ELEC,5
SF17FEFF,DDHMRB,0,ELEC,2
SF17AGNS,SFZGMF,NULL,CORE,NULL
SF17AGNS,SFIPIU,NULL,CORE,NULL
SF17AGNS,SFFWGR,NULL,CORE,NULL
SF17AGNS,DNMIGT,0,ELEC,7
SF17AGNS,DNUBYC,0,ELEC,10
SF17AGNS,DNVUSE,0,ELEC,9
SF17AGNS,DNOENI,10,ELEC,50
SF17AGNS,DNJNPL,0,ELEC,6
SF17AGNS,DDWJGG,0,ELEC,4
SF17AGNS,DDBVFC,0,ELEC,3
SF17AGNS,DDVQGR,0,ELEC,5
SF17AGNS,DDHMRB,0,ELEC,2
SF17ZEFN,SFZGMF,NULL,CORE,NULL
SF17ZEFN,SFIPIU,NULL,CORE,NULL
SF17ZEFN,SFFWGR,NULL,CORE,NULL
SF17ZEFN,SFVHKO,0,ELEC,14
SF17ZEFN,DNMIGT,0,ELEC,9
SF17ZEFN,DNDIKQ,0,ELEC,10
SF17ZEFN,DNITCO,0,ELEC,6
SF17ZEFN,DNMHEO,0,ELEC,7
SF17ZEFN,DNPUEO,0,ELEC,8
SF17ZEFN,DNVUSE,0,ELEC,12
SF17ZEFN,DNOENI,0,ELEC,11
SF17ZEFN,DNJNPL,0,ELEC,13
SF17ZEFN,DDBVFC,0,ELEC,5
SF17ZEFN,DDVQGR,0,ELEC,4
SF17ZEFN,DDHMRB,0,ELEC,3
SF17ZEFN,DDKVSX,0,ELEC,2
SF17PDTM,PGBJRE,2,ELEC,4
SF17PDTM,SFZGMF,NULL,CORE,NULL
SF17PDTM,SFIPIU,NULL,CORE,NULL
SF17PDTM,SFFWGR,NULL,CORE,NULL
SF17PDTM,DNDIKQ,1,ELEC,10
SF17PDTM,DNUBYC,1,ELEC,6
SF17PDTM,DNVUSE,1,ELEC,8
SF17PDTM,DNOENI,1,ELEC,9
SF17PDTM,DNJNPL,1,ELEC,7
SF17PDTM,DNKCVN,1,ELEC,5
SF17PDTM,DDVQGR,3,ELEC,2
SF17PDTM,DDHMRB,3,ELEC,3
SF17HXEX,SFZGMF,NULL,CORE,NULL
SF17HXEX,SFIPIU,NULL,CORE,NULL
SF17HXEX,SFFWGR,NULL,CORE,NULL
SF17HXEX,DNMIGT,5,ELEC,6
SF17HXEX,DNDIKQ,5,ELEC,5
SF17HXEX,DNRPKM,5,ELEC,8
SF17HXEX,DNJNPL,5,ELEC,7
SF17HXEX,DNKCVN,5,ELEC,4
SF17HXEX,DDWJGG,4,ELEC,3
SF17HXEX,DDHMRB,4,ELEC,2
SF17KZFU,SFZGMF,NULL,CORE,NULL
SF17KZFU,SFIPIU,NULL,CORE,NULL
SF17KZFU,SFFWGR,NULL,CORE,NULL
SF17KZFU,DNITCO,3,ELEC,4
SF17KZFU,DNMHEO,3,ELEC,5
SF17KZFU,DNPUEO,3,ELEC,6
SF17KZFU,DDVQGR,1,ELEC,2
SF17KZFU,DDHMRB,1,ELEC,3
SF17QUGZ,SFZGMF,NULL,CORE,NULL
SF17QUGZ,SFIPIU,NULL,CORE,NULL
SF17QUGZ,SFFWGR,NULL,CORE,NULL
SF17QUGZ,DNITCO,3,ELEC,7
SF17QUGZ,DNMHEO,3,ELEC,6
SF17QUGZ,DNPUEO,3,ELEC,5
SF17QUGZ,DNKCVN,3,ELEC,8
SF17QUGZ,DDBVFC,2,ELEC,2
SF17QUGZ,DDHMRB,2,ELEC,3
SF17QUGZ,DDETJV,2,ELEC,4
SF17UKGD,SFZGMF,NULL,CORE,NULL
SF17UKGD,SFIPIU,NULL,CORE,NULL
SF17UKGD,SFFWGR,NULL,CORE,NULL
SF17UKGD,DNMIGT,0,ELEC,5
SF17UKGD,DNDIKQ,0,ELEC,4
SF17UKGD,DDWJGG,0,ELEC,2
SF17UKGD,DDVQGR,0,ELEC,3
SF17XUUQ,SFZGMF,NULL,CORE,NULL
SF17XUUQ,SFIPIU,NULL,CORE,NULL
SF17XUUQ,SFFWGR,NULL,CORE,NULL
SF17XUUQ,DNMIGT,2,ELEC,5
SF17XUUQ,DNDIKQ,2,ELEC,4
SF17XUUQ,DNUBYC,2,ELEC,6
SF17XUUQ,DNKCVN,2,ELEC,7
SF17XUUQ,DDVQGR,1,ELEC,2
SF17XUUQ,DDHMRB,1,ELEC,3
SF17OHPL,SFZGMF,NULL,CORE,NULL
SF17OHPL,SFIPIU,NULL,CORE,NULL
SF17OHPL,SFFWGR,NULL,CORE,NULL
SF17OHPL,DNMIGT,1,ELEC,2
SF17OHPL,DNDIKQ,1,ELEC,1
SF17OHPL,DNUBYC,1,ELEC,3
SF17OHPL,DNKCVN,1,ELEC,4
SF17OHPL,DDVQGR,3,ELEC,5
SF17OHPL,DDHMRB,3,ELEC,6
SF17WOOF,SFZGMF,NULL,CORE,NULL
SF17WOOF,SFIPIU,NULL,CORE,NULL
SF17WOOF,SFFWGR,NULL,CORE,NULL
SF17WOOF,DNMIGT,1,ELEC,3
SF17WOOF,DNDIKQ,1,ELEC,4
SF17WOOF,DNUBYC,1,ELEC,1
SF17WOOF,DNVUSE,1,ELEC,2
SF17WOOF,TJGDMF,3,ELEC,5
SF17WOOF,TJTDRY,3,ELEC,6
SF17SAGN,SFZGMF,NULL,CORE,NULL
SF17SAGN,SFIPIU,NULL,CORE,NULL
SF17SAGN,SFFWGR,NULL,CORE,NULL
SF17SAGN,DNMIGT,1,ELEC,5
SF17SAGN,DNDIKQ,1,ELEC,4
SF17SAGN,DNUBYC,1,ELEC,6
SF17SAGN,DNKCVN,1,ELEC,7
SF17SAGN,DDVQGR,3,ELEC,2
SF17SAGN,DDHMRB,3,ELEC,3
SF17GBAR,SFZGMF,NULL,CORE,NULL
SF17GBAR,SFIPIU,NULL,CORE,NULL
SF17GBAR,SFFWGR,NULL,CORE,NULL
SF17GBAR,DNDIKQ,2,ELEC,6
SF17GBAR,DNOENI,10,ELEC,50
SF17GBAR,DDWJGG,1,ELEC,2
SF17GBAR,DDBVFC,1,ELEC,3
SF17GBAR,DDVQGR,1,ELEC,4
SF17GBAR,DDHMRB,1,ELEC,5
SF17VMCY,SFZGMF,NULL,CORE,NULL
SF17VMCY,SFIPIU,NULL,CORE,NULL
SF17VMCY,SFFWGR,NULL,CORE,NULL
SF17VMCY,DNMIGT,1,ELEC,1
SF17VMCY,DNUBYC,1,ELEC,2
SF17VMCY,DDBVFC,4,ELEC,6
SF17VMCY,DDVQGR,4,ELEC,4
SF17VMCY,DDHMRB,4,ELEC,5
SF17TVZL,SFZGMF,NULL,CORE,NULL
SF17TVZL,SFIPIU,NULL,CORE,NULL
SF17TVZL,SFFWGR,NULL,CORE,NULL
SF17TVZL,DNITCO,1,ELEC,3
SF17TVZL,DNMHEO,1,ELEC,2
SF17TVZL,DNPUEO,1,ELEC,1
SF17TVZL,DNRPKM,1,ELEC,5
SF17TVZL,DNVUSE,1,ELEC,6
SF17TVZL,DNKCVN,1,ELEC,4
SF17TVZL,DDVQGR,4,ELEC,8
SF17TVZL,DDHMRB,4,ELEC,9
SF17FZJR,SFZGMF,NULL,CORE,NULL
SF17FZJR,SFIPIU,NULL,CORE,NULL
SF17FZJR,SFFWGR,NULL,CORE,NULL
SF17FZJR,DNMIGT,3,ELEC,2
SF17FZJR,DNDIKQ,3,ELEC,3
SF17FZJR,DNOENI,10,ELEC,50
SF17FZJR,DNJNPL,3,ELEC,5
SF17FZJR,DDVQGR,4,ELEC,6
SF17FZJR,DDHMRB,4,ELEC,7
SF17GPPM,SFZGMF,NULL,CORE,NULL
SF17GPPM,SFIPIU,NULL,CORE,NULL
SF17GPPM,SFFWGR,NULL,CORE,NULL
SF17GPPM,DNMIGT,0,ELEC,7
SF17GPPM,DNDIKQ,0,ELEC,6
SF17GPPM,DNOENI,10,ELEC,50
SF17GPPM,DDWJGG,0,ELEC,3
SF17GPPM,DDBVFC,0,ELEC,2
SF17GPPM,DDVQGR,0,ELEC,4
SF17GPPM,DDHMRB,0,ELEC,5
SF17LQMB,PGMRBA,NULL,CORE,NULL
SF17LQMB,SFZGMF,NULL,CORE,NULL
SF17LQMB,SFIPIU,NULL,CORE,NULL
SF17LQMB,SFFWGR,NULL,CORE,NULL
SF17LQMB,DNMIGT,4,ELEC,6
SF17LQMB,DNDIKQ,4,ELEC,7
SF17LQMB,DNITCO,4,ELEC,10
SF17LQMB,DNMHEO,4,ELEC,9
SF17LQMB,DNPUEO,4,ELEC,8
SF17LQMB,DNRPKM,4,ELEC,13
SF17LQMB,DNUBYC,4,ELEC,11
SF17LQMB,DNKCVN,4,ELEC,12
SF17LQMB,DDBVFC,2,ELEC,3
SF17LQMB,DDVQGR,2,ELEC,4
SF17LQMB,DDHMRB,2,ELEC,2
SF17LQMB,DDKVSX,2,ELEC,1
SF17GJHM,PGMRBA,NULL,CORE,NULL
SF17GJHM,SFZGMF,NULL,CORE,NULL
SF17GJHM,SFIPIU,NULL,CORE,NULL
SF17GJHM,SFFWGR,NULL,CORE,NULL
SF17GJHM,DNMIGT,1,ELEC,3
SF17GJHM,DNDIKQ,1,ELEC,10
SF17GJHM,DNITCO,1,ELEC,4
SF17GJHM,DNMHEO,1,ELEC,1
SF17GJHM,DNPUEO,1,ELEC,5
SF17GJHM,DNVUSE,1,ELEC,8
SF17GJHM,DDVQGR,3,ELEC,7
SF17GJHM,DDHMRB,3,ELEC,2
SF17GJHM,DDKVSX,3,ELEC,6
SF17WCHE,PGMRBA,NULL,CORE,NULL
SF17WCHE,SFFWGR,NULL,CORE,NULL
SF17WCHE,DNMIGT,0,ELEC,6
SF17WCHE,DNDIKQ,0,ELEC,7
SF17WCHE,DNITCO,0,ELEC,8
SF17WCHE,DNMHEO,0,ELEC,9
SF17WCHE,DNPUEO,0,ELEC,10
SF17WCHE,DNRPKM,0,ELEC,14
SF17WCHE,DNUBYC,0,ELEC,13
SF17WCHE,DNJNPL,0,ELEC,12
SF17WCHE,DDWJGG,0,ELEC,5
SF17WCHE,DDBVFC,0,ELEC,4
SF17WCHE,DDVQGR,0,ELEC,2
SF17WCHE,DDHMRB,0,ELEC,3
SF17WCHE,DDKVSX,0,ELEC,1
